Race,Lap,Position,Overtaker,Overtaken,Turn,Year,Session,OvertakerNumber,OvertakenNumber,NormalizedPosition,X,Y,CornerAngle,AverageCornerSpeed,SpeedDelta,DistanceDelta,isOvertakerSoft,isOvertakenSoft,isOvertakerMedium,isOvertakenMedium,isOvertakerHard,isOvertakenHard,isOvertakerWet,isOvertakenWet,isOvertakerIntermediate,isOvertakenIntermediate,OvertakerTyreLife,OvertakenTyreLife,IsOvertakerFreshTyre,IsOvertakenFreshTyre,OvertakeHappened
Azerbaijan,17,14,Magnussen,Bottas,15,2022,R,20,77,0.7,-16846.4303117238,-9555.89563202625,0.429577589498897,-0.9948205353529124,-0.45484094009354875,-0.31261981354854895,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.65217394,0.4848485,1.0,1.0,0
Azerbaijan,18,9,Hamilton,Ocon,9,2022,R,44,31,0.45,-11606.2553499057,-4286.03317399821,0.185665123373556,-0.6903412873511987,-0.7300027870424625,-0.20353258250800385,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.78571427,0.45454547,1.0,1.0,0
Azerbaijan,21,15,Albon,Norris,17,2022,R,23,4,0.75,-12714.2510491358,-9481.44133662404,0.100876076447554,1.1020309490740299,-0.4350648451967114,-0.3005537574802412,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.70731705,0.9677419,1.0,1.0,0
Azerbaijan,22,7,Tsunoda,Ocon,12,2022,R,22,31,0.35,-12573.0902722561,-3645.19001603581,0.141189441579082,-0.9193666286721998,-0.5454991929432274,-0.25335498757964775,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.55172414,0.33333334,0.0,1.0,0
Azerbaijan,25,8,Vettel,Ocon,5,2022,R,5,31,0.4,-7728.69705000275,-3377.07409109441,0.555484925060603,-0.8098327697795473,-0.18891610461334649,-0.2609512066205918,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5952381,0.24242425,0.0,1.0,0
Azerbaijan,26,5,Hamilton,Ricciardo,4,2022,R,44,3,0.25,-4862.66517674209,-1723.16200806687,0.073878006441276,-1.0936250405468753,-0.6248253341710901,-0.3627285556247989,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5952381,0.21212122,1.0,1.0,0
Azerbaijan,26,10,Alonso,Magnussen,12,2022,R,14,20,0.5,-12573.0902722561,-3645.19001603581,0.141189441579082,-0.9193666286721998,-0.7098175312098608,-0.2446816816128839,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75757575,0.26086956,1.0,1.0,0
Azerbaijan,27,9,Alonso,Ocon,20,2022,R,14,31,0.45,-8077.31003903392,-4403.67407467362,0.148986016468937,2.2670729027504284,-0.7567567328169632,0.4807814248367605,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.72727275,0.18181819,1.0,1.0,0
Azerbaijan,27,14,Norris,Albon,18,2022,R,4,23,0.7,-11029.5338013757,-7796.23853385484,0.103362996916455,1.8432515510123797,-0.7098175312098608,0.35045367907582486,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7741935,0.5609756,1.0,1.0,0
Azerbaijan,28,13,Norris,Stroll,17,2022,R,4,18,0.65,-12714.2510491358,-9481.44133662404,0.100876076447554,1.1020309490740299,-0.5076952076504432,0.3755496690039931,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7419355,0.033333335,1.0,0.0,0
Azerbaijan,31,12,Norris,Bottas,13,2022,R,4,77,0.6,-16186.9997033362,-5197.33062108343,0.383570975522927,1.6744698400484315,-0.11487215193846598,0.16330172008446142,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6451613,0.060606062,1.0,1.0,0
Azerbaijan,36,5,Hamilton,Tsunoda,5,2022,R,44,22,0.25,-7728.69705000275,-3377.07409109441,0.555484925060603,-0.8098327697795473,-0.19986434897723668,-0.22452166986947947,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9047619,0.06896552,0.0,0.0,0
Azerbaijan,44,4,Hamilton,Gasly,5,2022,R,44,10,0.2,-7728.69705000275,-3377.07409109441,0.555484925060603,-0.8098327697795473,-0.423355325723945,-0.31127469845376027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.71428573,0.16666667,0.0,0.0,0
Canada,2,17,Leclerc,Gasly,6,2022,R,16,10,0.85,-993.916625976563,3790.888671875,0.076894152248796,-0.6007226755299373,0.27123499034790166,-0.39229770573887773,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9512195,0.6,1.0,1.0,0
Canada,3,2,Sainz,Alonso,11,2022,R,55,14,0.1,-374.826995849609,15840.400390625,0.0260214478365296,0.01167117191534914,-0.3092378326195343,0.4488749076359067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.93877554,1.0,1.0,0
Canada,3,6,Russell,Ocon,13,2022,R,63,31,0.3,2586.93334960938,5440.8330078125,0.0588003535991961,-0.5094983754050783,-0.7098175312098608,-0.43484019569349064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84210527,0.925,1.0,1.0,0
Canada,3,16,Leclerc,Stroll,9,2022,R,16,18,0.8,-1140.2919921875,10976.314453125,0.0786255502629724,0.02660760721889271,-0.7098175312098608,-0.18113180900550147,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9268293,0.9361702,1.0,1.0,0
Canada,4,9,Zhou,Ricciardo,9,2022,R,24,3,0.45,-1140.2919921875,10976.314453125,0.0786255502629724,0.02660760721889271,-0.7521009418556884,-0.02763756089737508,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894737,0.7894737,1.0,1.0,0
Canada,5,5,Russell,Magnussen,3,2022,R,63,20,0.25,740.00048828125,-608.991943359375,0.441339198507219,-0.39161258128032733,-0.5047733459006443,0.19124939356785833,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421,0.2857143,1.0,1.0,0
Canada,12,5,Hamilton,Ocon,12,2022,R,44,31,0.25,975.87255859375,12421.1728515625,0.447694563267797,1.9534077613760135,-0.7131816328585115,0.1193258745978669,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9508197,0.7,1.0,1.0,0
Canada,13,12,Leclerc,Norris,8,2022,R,16,4,0.6,-1785.4404296875,10539.7060546875,0.329427036406341,-0.6959424744883241,-0.2439543061676901,-0.3475660769109468,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.68292683,0.6904762,1.0,1.0,0
Canada,15,2,Verstappen,Alonso,12,2022,R,1,14,0.1,975.87255859375,12421.1728515625,0.447694563267797,1.9534077613760135,0.12310752962963864,2.4249190109294316,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.90163934,0.6938776,1.0,1.0,0
Canada,15,18,Magnussen,Latifi,4,2022,R,20,6,0.9,746.3623046875,-42.9930572509766,0.030505467072475,-0.13545270626523642,-0.7098175312098608,1.5342570245098242,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8730159,0.90163934,1.0,1.0,0
Canada,17,10,Bottas,Albon,6,2022,R,77,23,0.5,-993.916625976563,3790.888671875,0.076894152248796,-0.6007226755299373,-0.41252188032059517,0.30197140286288127,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6530612,0.055555556,1.0,1.0,0
Canada,19,7,Zhou,Schumacher,11,2022,R,24,47,0.35,-374.826995849609,15840.400390625,0.0260214478365296,0.01167117191534914,12.218558040850146,-0.146213838937062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
Canada,21,7,Leclerc,Bottas,12,2022,R,16,77,0.35,975.87255859375,12421.1728515625,0.447694563267797,1.9534077613760135,-0.13502822145060453,0.34738552575195,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4878049,0.5714286,1.0,1.0,0
Canada,21,17,Norris,Latifi,7,2022,R,4,6,0.85,-1783.87145996094,4016.30078125,0.327236151844123,-0.2870575341555223,-0.6962184652125284,0.456825736760206,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.95238096,0.8032787,1.0,1.0,0
Canada,22,2,Sainz,Alonso,11,2022,R,55,14,0.1,-374.826995849609,15840.400390625,0.0260214478365296,0.01167117191534914,-0.7126512093056222,3.826928258101396,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.96,0.5510204,1.0,1.0,0
Canada,23,3,Hamilton,Alonso,12,2022,R,44,14,0.15,975.87255859375,12421.1728515625,0.447694563267797,1.9534077613760135,-0.028181045873087233,0.769156313721106,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7704918,0.53061223,1.0,1.0,0
Canada,30,13,Vettel,Gasly,4,2022,R,5,10,0.65,746.3623046875,-42.9930572509766,0.030505467072475,-0.13545270626523642,-0.7098175312098608,0.9281591720717027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.83076924,0.61538464,0.0,1.0,0
Canada,43,11,Leclerc,Ricciardo,5,2022,R,16,3,0.55,-724.044738769531,1618.96740722656,0.0824991888193105,1.3858232198413578,-0.45484094009354875,-0.20473286901948415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9310345,0.5294118,1.0,1.0,0
Canada,44,2,Verstappen,Hamilton,14,2022,R,1,44,0.1,2435.43627929688,5153.82958984375,0.436327219979228,-0.5133445768008004,2.179917168108343,-0.32723457939899203,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9836066,0.4262295,1.0,1.0,0
Canada,44,10,Leclerc,Tsunoda,6,2022,R,16,22,0.5,-993.916625976563,3790.888671875,0.076894152248796,-0.6007226755299373,0.056464213017371166,-0.23551894541006665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8965517,0.078947365,1.0,1.0,0
Canada,46,11,Ricciardo,Tsunoda,10,2022,R,3,22,0.55,-711.50537109375,16759.564453125,0.271656931623227,-1.5525809790727025,-0.7021678935075832,-0.19591138434203997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.47058824,0.02631579,1.0,1.0,0
Canada,47,7,Leclerc,Stroll,4,2022,R,16,18,0.35,746.3623046875,-42.9930572509766,0.030505467072475,-0.13545270626523642,-0.19986434897723668,2.6960091603578658,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.79310346,0.0,1.0,1.0,0
Canada,47,8,Leclerc,Zhou,6,2022,R,16,24,0.4,-993.916625976563,3790.888671875,0.076894152248796,-0.6007226755299373,-0.5139241157870206,-0.2851216025025592,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.79310346,0.4509804,1.0,1.0,0
Canada,57,9,Zhou,Vettel,2,2022,R,24,5,0.45,3856.56665039063,-2073.48876953125,0.0619239680736643,-1.254689617168951,-0.6893281562978151,-0.41820442529243224,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.84313726,0.41538462,1.0,0.0,0
Canada,57,10,Ricciardo,Vettel,10,2022,R,3,5,0.5,-711.50537109375,16759.564453125,0.271656931623227,-1.5525809790727025,0.05511224213907542,-0.3279304529938647,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.84313726,0.41538462,1.0,0.0,0
Canada,57,12,Stroll,Magnussen,13,2022,R,18,20,0.6,2586.93334960938,5440.8330078125,0.0588003535991961,-0.5094983754050783,0.1732513110307696,-0.12071165055985458,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5217391,0.20634921,0.0,1.0,0
Canada,57,13,Albon,Magnussen,1,2022,R,23,20,0.65,3314.21362304688,-1317.85485839844,0.460289508951355,-0.2422482282448916,-0.28485654601600735,-0.4115904048648225,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8269231,0.20634921,1.0,1.0,0
Canada,57,14,Albon,Gasly,14,2022,R,23,10,0.7,2435.43627929688,5153.82958984375,0.436327219979228,-0.5133445768008004,-0.1195084762869309,-0.3601531946504939,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8269231,0.6769231,1.0,1.0,0
Canada,58,6,Leclerc,Alonso,2,2022,R,16,14,0.3,3856.56665039063,-2073.48876953125,0.0619239680736643,-1.254689617168951,-0.7549696358867077,-0.30674659677825766,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41379312,0.81632656,1.0,1.0,0
Canada,58,14,Gasly,Magnussen,12,2022,R,10,20,0.7,975.87255859375,12421.1728515625,0.447694563267797,1.9534077613760135,-0.20517636129215983,0.6507016231306519,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6615385,0.1904762,1.0,1.0,0
Canada,58,15,Norris,Magnussen,13,2022,R,4,20,0.75,2586.93334960938,5440.8330078125,0.0588003535991961,-0.5094983754050783,0.3000795571867225,-0.38433358098385484,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857143,0.1904762,1.0,1.0,0
Canada,59,16,Latifi,Magnussen,3,2022,R,6,20,0.8,740.00048828125,-608.991943359375,0.441339198507219,-0.39161258128032733,-0.11635968537103857,-0.02583963923087946,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6393443,0.17460318,1.0,1.0,0
Canada,60,5,Leclerc,Ocon,6,2022,R,16,31,0.25,-993.916625976563,3790.888671875,0.076894152248796,-0.6007226755299373,0.6999900272175658,0.27176967498619875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448276,0.725,1.0,1.0,0
Canada,63,10,Stroll,Ricciardo,1,2022,R,18,3,0.5,3314.21362304688,-1317.85485839844,0.460289508951355,-0.2422482282448916,-0.7098175312098608,0.9593648594069565,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26086956,0.7254902,0.0,1.0,0
Great Britain,4,10,Ocon,Latifi,7,2022,R,31,6,0.5,-566.251647949219,9540.3837890625,0.361133851659233,-0.7799598991724602,-0.6476665961611534,-0.3681805792793525,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85714287,0.90625,1.0,1.0,0
Great Britain,4,12,Bottas,Ricciardo,12,2022,R,77,3,0.6,7336.6962890625,5474.73486328125,0.0170296691319603,1.444728768645985,-0.2339839140291704,-0.25668446881774765,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.8,1.0,0.0,0
Great Britain,4,16,Schumacher,Stroll,10,2022,R,47,18,0.8,7295.830078125,7780.4658203125,0.442590902234695,2.1326449850185365,-0.7717408622544303,-0.2325157330167857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84210527,0.8148148,1.0,0.0,0
Great Britain,5,7,Alonso,Gasly,18,2022,R,14,10,0.35,-2309.33422851563,-105.719665527344,0.496014019969024,0.6780229277421317,-0.4375833849746825,-0.3247670697523879,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787879,0.73333335,1.0,1.0,0
Great Britain,6,4,Hamilton,Norris,14,2022,R,44,4,0.2,6806.81005859375,3146.68896484375,0.365627668236606,1.2215224315023785,-0.48246314915455807,-0.06029149211420775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484849,0.8235294,1.0,0.0,0
Great Britain,7,16,Perez,Vettel,2,2022,R,11,5,0.8,2770.31518554688,4462.89208984375,0.216762860753979,1.9832806319831007,3.7788328749002162,4.900535726050712,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769,0.9347826,0.0,0.0,0
Great Britain,12,1,Sainz,Verstappen,17,2022,R,55,1,0.05,-1438.05261230469,-1146.76318359375,0.221848991374552,-0.5553159122071648,1.214901824209826,-0.4189403206236011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5,1.0,1.0,0
Great Britain,13,15,Perez,Tsunoda,14,2022,R,11,22,0.75,6806.81005859375,3146.68896484375,0.365627668236606,1.2215224315023785,-0.5717052110218585,1.002887868356483,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692308,0.61290324,0.0,1.0,0
Great Britain,15,11,Schumacher,Magnussen,10,2022,R,47,20,0.55,7295.830078125,7780.4658203125,0.442590902234695,2.1326449850185365,-0.7948097282486315,-0.13050199327186773,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631579,0.6862745,1.0,0.0,0
Great Britain,18,12,Perez,Magnussen,7,2022,R,11,20,0.6,-566.251647949219,9540.3837890625,0.361133851659233,-0.7799598991724602,0.03858610437026575,-0.21135685592619846,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64102566,0.627451,0.0,0.0,0
Great Britain,20,8,Perez,Ricciardo,10,2022,R,11,3,0.4,7295.830078125,7780.4658203125,0.442590902234695,2.1326449850185365,-0.28485654601600735,1.3714384969371463,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897436,0.0,0.0,0.0,0
Great Britain,24,7,Vettel,Verstappen,15,2022,R,5,1,0.35,2398.9521484375,-4099.2412109375,0.226331705406676,1.1408656808632431,-0.08802286191732715,0.44576024807159204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5652174,0.9375,0.0,1.0,0
Great Britain,29,9,Ocon,Latifi,16,2022,R,31,6,0.45,-620.4287109375,-993.766174316406,0.170358776732335,-0.40154536333343605,-0.4895460418885417,-0.4372074583820132,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.5,1.0,1.0,0
Great Britain,32,10,Schumacher,Latifi,14,2022,R,47,6,0.5,6806.81005859375,3146.68896484375,0.365627668236606,1.2215224315023785,-0.4307592084884849,0.0583713558537209,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1.0,1.0,0
Great Britain,33,11,Magnussen,Latifi,14,2022,R,20,6,0.55,6806.81005859375,3146.68896484375,0.365627668236606,1.2215224315023785,-0.19986434897723668,-0.06310824205145645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78431374,0.3,1.0,1.0,0
Great Britain,36,8,Ocon,Verstappen,6,2022,R,31,1,0.4,631.385986328125,10910.232421875,0.300849064726313,0.2655905720755899,-0.6500573926669752,0.7745866963918672,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.1875,1.0,1.0,0
Great Britain,43,1,Sainz,Leclerc,12,2022,R,55,16,0.05,7336.6962890625,5474.73486328125,0.0170296691319603,1.444728768645985,0.3100888332553875,-0.20364078742696576,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6923077,0.33333334,1.0,1.0,0
Great Britain,43,3,Perez,Hamilton,11,2022,R,11,44,0.15,7534.9931640625,6906.171875,0.0020891892306974,1.9784262905094492,-0.6265242431976981,-0.31515022648119156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923077,0.6923077,1.0,1.0,0
Great Britain,43,8,Verstappen,Magnussen,9,2022,R,1,20,0.4,5893.8935546875,12947.2099609375,0.165015270051025,1.7442976671264034,0.07732648269470475,-0.26102778010436783,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71428573,0.5882353,1.0,1.0,0
Great Britain,43,9,Schumacher,Magnussen,15,2022,R,47,20,0.45,2398.9521484375,-4099.2412109375,0.226331705406676,1.1408656808632431,-0.307874829754063,0.03437572395080909,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923077,0.5882353,1.0,1.0,0
Great Britain,44,7,Verstappen,Vettel,16,2022,R,1,5,0.35,-620.4287109375,-993.766174316406,0.170358776732335,-0.40154536333343605,-0.14196392469775634,-0.3055396579566113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64285713,0.84782606,1.0,0.0,0
Great Britain,45,2,Hamilton,Perez,6,2022,R,44,11,0.1,631.385986328125,10910.232421875,0.300849064726313,0.2655905720755899,-0.3078048046829227,-0.3451871628509953,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53846157,0.53846157,1.0,1.0,0
Great Britain,45,3,Hamilton,Leclerc,13,2022,R,44,16,0.15,7776.478515625,4163.52197265625,0.0310485908463871,0.6601840356401165,-0.45484094009354875,0.5655900490833041,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53846157,0.25925925,1.0,1.0,0
Great Britain,45,3,Perez,Leclerc,1,2022,R,11,16,0.15,1192.50830078125,4503.826171875,0.273583122647715,1.927119635241777,-0.7771021564448845,0.6776787784984747,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53846157,0.25925925,1.0,1.0,0
Great Britain,45,8,Schumacher,Vettel,1,2022,R,47,5,0.4,1192.50830078125,4503.826171875,0.273583122647715,1.927119635241777,-0.5398331371323194,0.2400246710817185,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53846157,0.82608694,1.0,0.0,0
Great Britain,46,2,Perez,Hamilton,6,2022,R,11,44,0.1,631.385986328125,10910.232421875,0.300849064726313,0.2655905720755899,-0.36984874305477805,-0.4091315797791747,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846,0.46153846,1.0,1.0,0
Great Britain,46,3,Leclerc,Hamilton,12,2022,R,16,44,0.15,7336.6962890625,5474.73486328125,0.0170296691319603,1.444728768645985,0.6904280650819158,-0.3216460395523014,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22222222,0.46153846,1.0,1.0,0
Great Britain,48,3,Hamilton,Leclerc,2,2022,R,44,16,0.15,2770.31518554688,4462.89208984375,0.216762860753979,1.9832806319831007,-0.24047736037903103,0.48009545779027013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30769232,0.14814815,1.0,1.0,0
Great Britain,48,3,Leclerc,Hamilton,11,2022,R,16,44,0.15,7534.9931640625,6906.171875,0.0020891892306974,1.9784262905094492,0.10469188783236152,-0.4302438433533292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14814815,0.30769232,1.0,1.0,0
Great Britain,48,3,Hamilton,Leclerc,12,2022,R,44,16,0.15,7336.6962890625,5474.73486328125,0.0170296691319603,1.444728768645985,0.9358441389299279,0.5230991670317906,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30769232,0.14814815,1.0,1.0,0
Great Britain,49,11,Stroll,Latifi,10,2022,R,18,6,0.55,7295.830078125,7780.4658203125,0.442590902234695,2.1326449850185365,-0.630954376476147,0.45474985640407023,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555556,0.65625,0.0,0.0,0
Austria,3,16,Latifi,Tsunoda,9,2022,S,6,22,0.8,3669.86450195313,1852.27734375,0.142475385364127,1.1767131255917478,-0.09504032765803029,-0.2484273517514165,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652,0.8695652,1.0,1.0,0
Austria,4,10,Hamilton,Albon,10,2022,S,44,23,0.5,4201.1748046875,85.3837051391602,0.0254308166095302,0.320481995714409,-0.5171688968902486,0.01708574055670381,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82608694,0.82608694,1.0,1.0,0
Austria,5,5,Magnussen,Ocon,10,2022,S,20,31,0.25,4201.1748046875,85.3837051391602,0.0254308166095302,0.320481995714409,-0.36984874305477805,0.32894855823070385,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826087,0.7826087,1.0,1.0,0
Austria,5,5,Ocon,Magnussen,7,2022,S,31,20,0.25,-3272.00830078125,853.066467285156,0.268038335491549,0.7435565017889841,-0.46941784981703183,-0.09918153860356933,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826087,0.7826087,1.0,1.0,0
Austria,6,11,Norris,Albon,5,2022,S,4,23,0.55,-1473.04028320313,3462.34594726563,0.210135612531211,0.9974759019492249,-0.3949031253627535,-0.015195763173058697,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.73913044,1.0,1.0,0
Austria,6,11,Albon,Norris,5,2022,S,23,4,0.55,-1473.04028320313,3462.34594726563,0.210135612531211,0.9974759019492249,-0.3949031253627535,-0.4160004915614436,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.73913044,1.0,1.0,0
Austria,6,11,Norris,Albon,3,2022,S,4,23,0.55,-8209.9208984375,5460.17724609375,0.409829355258276,-1.2902258582806192,0.21340978416280057,-0.39134547368526607,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.73913044,1.0,1.0,0
Austria,6,16,Tsunoda,Latifi,10,2022,S,22,6,0.8,4201.1748046875,85.3837051391602,0.0254308166095302,0.320481995714409,-0.44885323981216735,-0.17667196242953123,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.73913044,1.0,1.0,0
Austria,7,2,Sainz,Leclerc,5,2022,S,55,16,0.1,-1473.04028320313,3462.34594726563,0.210135612531211,0.9974759019492249,-0.22930737137306673,0.7869508239001911,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956522,0.6956522,1.0,1.0,0
Austria,7,2,Leclerc,Sainz,6,2022,S,16,55,0.1,-4632.14404296875,3322.6875,0.109791633003995,0.32533631328976415,0.012616143619690066,-0.3269815458967216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956522,0.6956522,1.0,1.0,0
Austria,7,12,Ricciardo,Albon,2,2022,S,3,23,0.6,-6314.69482421875,3218.05004882813,0.0911564200973899,2.0131535025901877,-0.2533398245022874,-0.28906204748829545,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956522,0.6956522,1.0,1.0,0
Austria,8,9,Hamilton,Bottas,5,2022,S,44,77,0.45,-1473.04028320313,3462.34594726563,0.210135612531211,0.9974759019492249,-0.2301723964568682,-0.22961910141989453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.65217394,1.0,1.0,0
Austria,8,17,Gasly,Latifi,2,2022,S,10,6,0.85,-6314.69482421875,3218.05004882813,0.0911564200973899,2.0131535025901877,0.1401044391778461,0.3103300605518639,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.65217394,1.0,1.0,0
Austria,9,7,Perez,Schumacher,10,2022,S,11,47,0.35,4201.1748046875,85.3837051391602,0.0254308166095302,0.320481995714409,0.042970851815495856,-0.36031634405558394,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956,0.6086956,1.0,1.0,0
