Race,Lap,Position,Overtaker,Overtaken,Turn,Year,Session,OvertakerNumber,OvertakenNumber,NormalizedPosition,X,Y,CornerAngle,AverageCornerSpeed,SpeedDelta,DistanceDelta,OvertakerDrsState,isOvertakerSoft,isOvertakenSoft,isOvertakerMedium,isOvertakenMedium,isOvertakerHard,isOvertakenHard,isOvertakerWet,isOvertakenWet,isOvertakerIntermediate,isOvertakenIntermediate,OvertakerTyreLife,OvertakenTyreLife,IsOvertakerFreshTyre,IsOvertakenFreshTyre
Australia,34,16,Zhou,Tsunoda,10,2022,R,24,22,0.8,3973.896484375,855.0198974609375,0.20410214061849177,234.78999808000003,-8.77916,62.71528,0,0,0,0,0,1,1,0,0,0,0,0.6486486,0.5897436,1,1
Australia,35,8,Ricciardo,Magnussen,4,2022,R,3,20,0.4,-5878.734375,7709.86474609375,0.06507295260122414,152.34626239933738,-0.8699951,40.14111,0,0,0,0,0,1,1,0,0,0,0,0.6216216,0.102564104,1,1
Australia,36,3,Perez,Russell,7,2022,R,11,63,0.15,-1296.3824462890625,11398.0087890625,0.289071953166253,231.0,-4.650009,252.62556,0,0,0,0,0,1,1,0,0,0,0,0.57894737,0.62857145,1,1
Australia,39,9,Bottas,Stroll,2,2022,R,77,18,0.45,-3555.05322265625,1992.750244140625,0.004213907418095072,204.0,-2.8789368,10.357223,0,0,0,0,0,1,1,0,0,0,0,0.5277778,0.64912283,1,0
Australia,40,9,Stroll,Bottas,5,2022,R,18,77,0.45,-5870.66259765625,9676.8056640625,0.44226655346948535,237.0,-26.795456,33.399445,0,0,0,0,0,1,1,0,0,0,0,0.6315789,0.5,0,1
Australia,40,10,Gasly,Bottas,5,2022,R,10,77,0.5,-5870.66259765625,9676.8056640625,0.44226655346948535,237.0,-17.338165,33.399445,0,0,0,0,0,1,1,0,0,0,0,0.4864865,0.5,1,1
Australia,40,13,Alonso,Zhou,13,2022,R,14,24,0.65,3587.2265625,-3634.0,0.24955360243016017,109.76999424,-5.4270782,30.9525,0,0,0,1,0,0,1,0,0,0,0,0.9444444,0.4864865,1,1
Australia,42,16,Magnussen,Latifi,14,2022,R,20,6,0.8,2300.2841796875,-4454.0234375,0.27056457149034224,172.1750061714286,-0.875,130.7714,0,0,0,1,0,0,1,0,0,0,0,0.7222222,0.5681818,0,1
Australia,45,12,Alonso,Schumacher,14,2022,R,14,47,0.6,2300.2841796875,-4454.0234375,0.27056457149034224,172.1750061714286,-3.8099976,30.787777,0,0,0,1,0,0,1,0,0,0,0,0.6666667,0.27906978,1,1
Australia,45,15,Magnussen,Tsunoda,5,2022,R,20,22,0.75,-5870.66259765625,9676.8056640625,0.44226655346948535,237.0,-9.300003,196.6011,0,0,0,1,0,0,1,0,0,0,0,0.5555556,0.30769232,0,1
Australia,50,9,Gasly,Stroll,14,2022,R,10,18,0.45,2300.2841796875,-4454.0234375,0.27056457149034224,172.1750061714286,-10.920837,77.811386,0,0,0,0,0,1,1,0,0,0,0,0.21621622,0.45614034,1,0
Australia,50,14,Magnussen,Schumacher,1,2022,R,20,47,0.7,-3650.594482421875,1193.7841796875,0.4906464727246967,161.0,-31.737122,14.66389,0,0,0,1,0,0,1,0,0,0,0,0.2777778,0.1627907,0,1
Australia,51,10,Bottas,Stroll,14,2022,R,77,18,0.5,2300.2841796875,-4454.0234375,0.27056457149034224,172.1750061714286,-16.310715,107.23333,0,0,0,0,0,1,1,0,0,0,0,0.19444445,0.4385965,1,0
Australia,52,12,Zhou,Alonso,3,2022,R,24,14,0.6,-7194.97021484375,7101.9423828125,0.4507175405266264,103.76999808000001,-25.0,15.870277,0,0,0,0,1,1,0,0,0,0,0,0.16216215,0.2777778,1,1
Australia,52,13,Magnussen,Alonso,14,2022,R,20,14,0.65,2300.2841796875,-4454.0234375,0.27056457149034224,172.1750061714286,-8.914291,88.59805,0,0,0,1,1,0,0,0,0,0,0,0.16666667,0.2777778,0,1
Australia,53,14,Schumacher,Alonso,7,2022,R,47,14,0.7,-1296.3824462890625,11398.0087890625,0.289071953166253,231.0,-1.5571442,75.99389,0,0,0,0,1,1,0,0,0,0,0,0.093023255,0.22222222,1,1
Australia,56,11,Zhou,Stroll,2,2022,R,24,18,0.55,-3555.05322265625,1992.750244140625,0.004213907418095072,204.0,-0.9650116,26.536112,0,0,0,0,0,1,1,0,0,0,0,0.054054055,0.3508772,1,0
Australia,56,13,Schumacher,Magnussen,1,2022,R,47,20,0.65,-3650.594482421875,1193.7841796875,0.4906464727246967,161.0,-1.5466614,211.54529,0,0,0,0,1,1,0,0,0,0,0,0.023255814,-0.055555556,1,0
Emilia-Romagna S,5,17,Albon,Latifi,15,2022,R,23,6,0.85,-2813.3766286096075,-5561.05664668873,0.26736339537850523,107.0,-3.0,28.450277,0,0,0,0,0,0,0,0,0,1,1,0.7058824,0.7222222,1,1
Emilia-Romagna S,8,4,Perez,Magnussen,11,2022,R,11,20,0.2,-8627.001765725101,-6142.266366985422,0.5309568669172778,262.9749984,-8.820007,93.61666,0,0,0,0,0,0,0,0,0,1,1,0.5555556,0.5555556,1,1
Emilia-Romagna S,8,14,Hamilton,Stroll,9,2022,R,44,18,0.7,-8677.443388922406,-9848.486839053796,0.11430043113077222,205.3187496,-0.07949829,58.045834,0,0,0,0,0,0,0,0,0,1,1,0.5555556,0.5555556,0,1
Emilia-Romagna S,9,9,Bottas,Vettel,10,2022,R,77,5,0.45,-8237.282519977727,-8597.52562471613,0.5015776400700562,246.0,-3.6875,125.24111,0,0,0,0,0,0,0,0,0,1,1,0.5,0.47058824,1,1
Emilia-Romagna S,9,18,Gasly,Latifi,16,2022,R,10,6,0.9,1549.6159178222933,-2360.470641944083,0.14324971905247302,292.0,-6.3200073,61.21222,0,0,0,0,0,0,0,0,0,1,1,0.47058824,0.5,1,1
Emilia-Romagna S,11,3,Perez,Norris,6,2022,R,11,4,0.15,-13043.750758589213,-8102.168121445727,0.05955181103714917,170.4749984,-8.592346,198.34584,0,0,0,0,0,0,0,0,0,1,1,0.3888889,0.42105263,1,1
Emilia-Romagna S,11,5,Ricciardo,Magnussen,3,2022,R,3,20,0.25,-10487.442618448618,-2314.6945517724075,0.0837699084165665,168.0,-8.199997,137.86111,0,0,0,0,0,0,0,0,0,1,1,0.3125,0.3888889,0,1
Emilia-Romagna S,15,10,Schumacher,Vettel,7,2022,R,47,5,0.5,-14871.735794051183,-10110.13631173347,0.47514276673454475,117.0,-1.199997,42.66,0,0,0,0,0,0,0,0,0,1,1,0.16666667,0.11764706,1,1
Emilia-Romagna S,17,17,Gasly,Albon,14,2022,R,10,23,0.85,-3203.535205733467,-5287.1526108486405,0.1778580153707711,140.0,-5.375,72.711945,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,1
Emilia-Romagna S,19,7,Bottas,Magnussen,10,2022,R,77,20,0.35,-8237.282519977727,-8597.52562471613,0.5015776400700562,246.0,-4.698593,232.615,0,0,0,1,1,0,0,0,0,0,0,0.9777778,0.93333334,1,0
Emilia-Romagna S,19,11,Russell,Vettel,5,2022,R,63,5,0.55,-13160.352086037015,-7153.475069517273,0.4953103579053299,254.0,-2.3714294,43.038612,0,0,0,1,1,0,0,0,0,0,0,0.9777778,0.9130435,1,0
Emilia-Romagna S,20,1,Verstappen,Leclerc,5,2022,R,1,16,0.05,-13160.352086037015,-7153.475069517273,0.4953103579053299,254.0,-35.19153,394.13306,0,0,0,1,1,0,0,0,0,0,0,0.96875,0.96666664,1,1
Emilia-Romagna S,20,12,Tsunoda,Vettel,13,2022,R,22,5,0.6,-7328.02827991963,-5441.099711541869,0.25271947967747566,166.0,-2.0,60.43,0,0,0,1,1,0,0,0,0,0,0,0.95555556,0.8913044,1,0
Emilia Romagna,5,8,Vettel,Alonso,7,2022,R,5,14,0.4,-14871.735794051183,-10110.13631173347,0.47514276673454475,117.0,-2.9316788,13.25,0,0,0,0,0,0,0,0,0,1,1,0.7058824,0.16666667,1,1
Emilia Romagna,5,9,Tsunoda,Alonso,16,2022,R,22,14,0.45,1549.6159178222933,-2360.470641944083,0.14324971905247302,292.0,-11.0,27.356667,0,0,0,0,0,0,0,0,0,1,1,0.7222222,0.16666667,1,1
Emilia Romagna,5,10,Stroll,Alonso,4,2022,R,18,14,0.5,-11612.711556602806,-3147.8826331294936,0.390533216315411,223.92142994285715,-5.0,2.1183333,0,0,0,0,0,0,0,0,0,1,1,0.7222222,0.16666667,1,1
Emilia Romagna,6,11,Hamilton,Alonso,11,2022,R,44,14,0.55,-8627.001765725101,-6142.266366985422,0.5309568669172778,262.9749984,-9.1111145,42.184166,0,0,0,0,0,0,0,0,0,1,1,0.6666667,0.0,0,1
Emilia Romagna,8,3,Leclerc,Norris,12,2022,R,16,4,0.15,-8140.502538082326,-5357.265931568226,0.3196950605222923,146.7531224,-10.143753,26.38861,0,0,0,0,0,0,0,0,0,1,1,0.57894737,0.57894737,1,1
Emilia Romagna,12,5,Russell,Magnussen,19,2022,R,63,20,0.25,-395.8334440528106,-1491.902321353356,0.20418159040034434,267.0,-3.6799927,52.302223,0,0,0,0,0,0,0,0,0,1,1,0.33333334,0.33333334,1,1
Emilia Romagna,12,5,Russell,Magnussen,19,2022,R,63,20,0.25,-395.8334440528106,-1491.902321353356,0.20418159040034434,267.0,-3.6799927,52.302223,0,0,0,0,0,0,0,0,0,1,1,0.33333334,0.33333334,1,1
Emilia Romagna,12,5,Magnussen,Russell,8,2022,R,20,63,0.25,-11074.14236341196,-9919.316626373356,0.25270280420140057,266.2200012800001,-1.0,11.021667,0,0,0,0,0,0,0,0,0,1,1,0.33333334,0.33333334,1,1
Emilia Romagna,14,16,Zhou,Schumacher,6,2022,R,24,47,0.8,-13043.750758589213,-8102.168121445727,0.05955181103714917,170.4749984,-5.9000015,30.790277,0,0,0,0,0,0,0,0,0,1,1,0.22222222,0.22222222,1,1
Emilia Romagna,19,12,Gasly,Hamilton,7,2022,R,10,44,0.6,-14871.735794051183,-10110.13631173347,0.47514276673454475,117.0,-10.236107,28.6175,0,0,0,1,1,0,0,0,0,0,0,0.95555556,0.97727275,1,1
Emilia Romagna,19,13,Albon,Hamilton,15,2022,R,23,44,0.65,-2813.3766286096075,-5561.05664668873,0.26736339537850523,107.0,-6.0,50.414165,0,0,0,1,1,0,0,0,0,0,0,0.95555556,0.97727275,1,1
Emilia Romagna,20,2,Perez,Leclerc,7,2022,R,11,16,0.1,-14871.735794051183,-10110.13631173347,0.47514276673454475,117.0,-2.2444458,7.631389,0,0,0,1,1,0,0,0,0,0,0,0.9375,0.96666664,1,1
Emilia Romagna,20,12,Albon,Gasly,3,2022,R,23,10,0.6,-10487.442618448618,-2314.6945517724075,0.0837699084165665,168.0,-12.102776,12.486667,0,0,0,1,1,0,0,0,0,0,0,0.93333334,0.93333334,1,1
Emilia Romagna,41,15,Zhou,Latifi,8,2022,R,24,6,0.75,-11074.14236341196,-9919.316626373356,0.25270280420140057,266.2200012800001,-7.0,80.79056,0,0,0,1,1,0,0,0,0,0,0,0.47727272,0.47727272,1,1
Emilia Romagna,47,8,Tsunoda,Magnussen,17,2022,R,22,20,0.4,3183.621546926235,-1411.8382518196768,0.021055301302917783,122.44999679999998,-0.018684387,65.074165,0,0,0,1,1,0,0,0,0,0,0,0.35555556,0.31111112,1,0
Emilia Romagna,50,3,Norris,Leclerc,11,2022,R,4,16,0.15,-8627.001765725101,-6142.266366985422,0.5309568669172778,262.9749984,-7.005005,48.82722,0,0,1,1,0,0,0,0,0,0,0,0.29545453,0.9285714,1,1
Emilia Romagna,51,3,Leclerc,Norris,9,2022,R,16,4,0.15,-8677.443388922406,-9848.486839053796,0.11430043113077222,205.3187496,-21.0,100.24139,0,1,0,0,1,0,0,0,0,0,0,0.85714287,0.27272728,1,1
Emilia Romagna,53,6,Tsunoda,Vettel,18,2022,R,22,5,0.3,2461.8283511989794,-336.4552654753461,0.23957629704650044,145.81944533333336,-2.0,1399.7683,0,0,0,1,1,0,0,0,0,0,0,0.22222222,0.17391305,1,0
Emilia Romagna,55,17,Schumacher,Ricciardo,5,2022,R,47,3,0.85,-13160.352086037015,-7153.475069517273,0.4953103579053299,254.0,-36.0,54.607777,0,1,0,0,0,0,1,0,0,0,0,0.7,0.21875,1,1
Emilia Romagna,56,8,Leclerc,Magnussen,6,2022,R,16,20,0.4,-13043.750758589213,-8102.168121445727,0.05955181103714917,170.4749984,-8.04126,37.282776,0,1,0,0,1,0,0,0,0,0,0,0.78571427,0.11111111,0,0
Emilia Romagna,59,7,Leclerc,Vettel,15,2022,R,16,5,0.35,-2813.3766286096075,-5561.05664668873,0.26736339537850523,107.0,-3.5444489,131.04805,0,1,0,0,1,0,0,0,0,0,0,0.5714286,0.04347826,0,0
Emilia Romagna,62,6,Leclerc,Tsunoda,3,2022,R,16,22,0.3,-10487.442618448618,-2314.6945517724075,0.0837699084165665,168.0,-23.951889,36.35,0,1,0,0,1,0,0,0,0,0,0,0.35714287,0.022222223,0,1
Miami,2,11,Schumacher,Ricciardo,10,2022,R,47,3,0.55,3806.3527998616332,-4793.668301112775,0.24820666653902707,304.5874997333333,-7.799988,42.65139,0,0,0,1,1,0,0,0,0,0,0,0.88235295,0.93333334,1,1
Miami,2,17,Ocon,Latifi,9,2022,R,31,6,0.85,1099.937315405985,-4144.409317682837,0.28848425819198104,293.0,-3.100006,67.34778,0,0,0,0,0,1,1,0,0,0,0,0.9512195,0.9411765,1,1
Miami,3,7,Hamilton,Alonso,5,2022,R,44,14,0.35,-1907.3326955178982,-3176.9562439254723,0.24678147242798593,218.97500159999998,-0.80000305,52.55417,0,0,0,1,1,0,0,0,0,0,0,0.8636364,0.8,1,1
Miami,3,12,Magnussen,Ricciardo,19,2022,R,20,3,0.6,428.83100056233343,623.5196314303143,0.2620313375048797,260.0,-5.0,54.914165,0,0,0,1,1,0,0,0,0,0,0,0.8888889,0.9,1,1
Miami,6,6,Hamilton,Gasly,6,2022,R,44,10,0.3,-3137.5593907383045,-2430.703374495633,0.21322135864767666,229.0,-3.3499908,46.115555,0,0,0,1,1,0,0,0,0,0,0,0.72727275,0.625,1,1
Miami,6,10,Schumacher,Tsunoda,19,2022,R,47,22,0.5,428.83100056233343,623.5196314303143,0.2620313375048797,260.0,-4.1041565,10.848333,0,0,0,1,1,0,0,0,0,0,0,0.64705884,0.45454547,1,1
Miami,6,11,Magnussen,Tsunoda,9,2022,R,20,22,0.55,1099.937315405985,-4144.409317682837,0.28848425819198104,293.0,-0.4562378,13.901944,0,0,0,1,1,0,0,0,0,0,0,0.7777778,0.45454547,1,1
Miami,7,14,Albon,Russell,16,2022,R,23,63,0.7,10488.330955116391,520.3380238835039,0.07379011890675877,86.75000320000001,-7.0,1.1772223,0,0,0,1,0,0,1,0,0,0,0,0.5625,0.825,1,1
Miami,8,14,Russell,Albon,12,2022,R,63,23,0.7,9121.664811212708,-1632.476629886879,0.5296735336139144,107.92500124444446,-3.0,29.898056,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,1,1
Miami,9,1,Verstappen,Leclerc,16,2022,R,1,16,0.05,10488.330955116391,520.3380238835039,0.07379011890675877,86.75000320000001,-6.638893,18.51389,0,0,0,1,1,0,0,0,0,0,0,0.65384614,0.625,1,1
Miami,10,12,Ricciardo,Tsunoda,5,2022,R,3,22,0.6,-1907.3326955178982,-3176.9562439254723,0.24678147242798593,218.97500159999998,-13.0,32.24278,0,0,0,1,1,0,0,0,0,0,0,0.6666667,0.09090909,1,1
Miami,13,11,Russell,Ricciardo,19,2022,R,63,3,0.55,428.83100056233343,623.5196314303143,0.2620313375048797,260.0,-5.422226,45.996666,0,0,0,0,1,1,0,0,0,0,0,0.675,0.56666666,1,1
Miami,15,14,Stroll,Latifi,9,2022,R,18,6,0.7,1099.937315405985,-4144.409317682837,0.28848425819198104,293.0,-5.0,570.24,0,0,0,0,0,1,1,0,0,0,0,0.575,0.5588235,0,1
Miami,16,16,Magnussen,Latifi,3,2022,R,20,6,0.8,4309.500670688195,-3575.67295168473,0.07237278132311825,197.66666666666663,-12.854996,25.93389,0,0,0,0,0,1,1,0,0,0,0,0.8666667,0.5294118,1,1
Miami,16,15,Vettel,Latifi,9,2022,R,5,6,0.75,1099.937315405985,-4144.409317682837,0.28848425819198104,293.0,-1.0,80.53694,0,0,0,0,0,1,1,0,0,0,0,0.5609756,0.5294118,0,1
Miami,17,16,Schumacher,Latifi,19,2022,R,47,6,0.8,428.83100056233343,623.5196314303143,0.2620313375048797,260.0,-5.637512,103.84389,0,0,0,0,0,1,1,0,0,0,0,0.925,0.5,1,1
Miami,19,13,Vettel,Norris,10,2022,R,5,4,0.65,3806.3527998616332,-4793.668301112775,0.24820666653902707,304.5874997333333,-7.176361,44.896667,0,0,0,0,0,1,1,0,0,0,0,0.4878049,0.95454544,0,1
Miami,19,14,Magnussen,Norris,6,2022,R,20,4,0.7,-3137.5593907383045,-2430.703374495633,0.21322135864767666,229.0,-1.0,4.007222,0,0,0,0,0,1,1,0,0,0,0,0.76666665,0.95454544,1,1
Miami,19,15,Schumacher,Norris,2,2022,R,47,4,0.75,4462.642212325851,-2689.7583956578064,0.5674520036542965,154.0,-14.596878,14.551111,0,0,0,0,0,1,1,0,0,0,0,0.875,0.95454544,1,1
Miami,19,18,Albon,Tsunoda,12,2022,R,23,22,0.9,9121.664811212708,-1632.476629886879,0.5296735336139144,107.92500124444446,-4.125,1.9425,0,0,0,0,0,1,1,0,0,0,0,0.9268293,0.73333335,1,1
Miami,24,18,Tsunoda,Latifi,2,2022,R,22,6,0.9,4462.642212325851,-2689.7583956578064,0.5674520036542965,154.0,-5.4900055,267.72696,0,0,0,0,0,1,1,0,0,0,0,0.56666666,0.29411766,1,1
Miami,27,13,Magnussen,Vettel,2,2022,R,20,5,0.65,4462.642212325851,-2689.7583956578064,0.5674520036542965,154.0,-1.0,20.413334,0,0,0,0,0,1,1,0,0,0,0,0.5,0.29268292,1,0
Miami,30,13,Vettel,Magnussen,2,2022,R,5,20,0.65,4462.642212325851,-2689.7583956578064,0.5674520036542965,154.0,-6.0,28.468056,0,0,0,0,0,1,1,0,0,0,0,0.2195122,0.4,0,1
Miami,31,12,Magnussen,Vettel,16,2022,R,20,5,0.6,10488.330955116391,520.3380238835039,0.07379011890675877,86.75000320000001,-1.304657,18.628056,0,0,0,0,0,1,1,0,0,0,0,0.36666667,0.19512194,1,0
Miami,31,13,Schumacher,Vettel,7,2022,R,47,5,0.65,-4269.134881984064,-3061.383489615324,0.5726278567121057,175.13500415999997,-0.67500305,48.890556,0,0,0,0,0,1,1,0,0,0,0,0.575,0.19512194,1,0
Miami,34,12,Schumacher,Magnussen,3,2022,R,47,20,0.6,4309.500670688195,-3575.67295168473,0.07237278132311825,197.66666666666663,-8.032959,256.42056,0,0,0,0,0,1,1,0,0,0,0,0.5,0.26666668,1,1
Miami,35,14,Norris,Vettel,10,2022,R,4,5,0.7,3806.3527998616332,-4793.668301112775,0.24820666653902707,304.5874997333333,-3.0,127.50139,0,0,0,0,0,1,1,0,0,0,0,0.22727273,0.09756097,1,0
Miami,39,10,Stroll,Gasly,15,2022,R,18,10,0.5,10423.83331142524,-365.12324260597416,0.41784860243870114,71.0,-6.8082886,14.069445,0,0,0,0,0,1,1,0,0,0,0,-0.025,0.041666668,0,1
Miami,40,11,Schumacher,Gasly,15,2022,R,47,10,0.55,10423.83331142524,-365.12324260597416,0.41784860243870114,71.0,-9.112503,50.184166,0,0,0,0,0,1,1,0,0,0,0,0.35,0.0,1,1
Miami,40,12,Magnussen,Gasly,11,2022,R,20,10,0.6,9665.021110379748,-2550.919180644675,0.04148826931987911,112.66750208,-29.0,25.72139,0,0,0,0,0,1,1,0,0,0,0,0.06666667,0.0,1,1
Miami,40,13,Norris,Gasly,1,2022,R,4,10,0.65,5000.369793483242,-1839.8522404781493,0.03640352152442602,114.96250240000002,-21.374992,32.708332,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,1,1
Miami,47,12,Vettel,Stroll,8,2022,R,5,18,0.6,-4102.85861495594,-3929.779531894037,0.28743188146879034,141.0,-4.050125,69.52111,0,0,0,1,1,0,0,0,0,0,0,0.3846154,0.47058824,0,0
Miami,47,13,Ricciardo,Stroll,11,2022,R,3,18,0.65,9665.021110379748,-2550.919180644675,0.04148826931987911,112.66750208,-3.0,44.275555,0,1,0,0,1,0,0,0,0,0,0,0.625,0.47058824,1,0
Miami,47,13,Vettel,Magnussen,7,2022,R,5,20,0.65,-4269.134881984064,-3061.383489615324,0.5726278567121057,175.13500415999997,-11.0,23.523056,0,0,0,1,1,0,0,0,0,0,0,0.3846154,0.8148148,0,1
Miami,47,14,Magnussen,Stroll,13,2022,R,20,18,0.7,10178.349780215427,-1114.2869760280732,0.18187680392919012,171.0,-4.128586,61.249443,0,0,0,1,1,0,0,0,0,0,0,0.8148148,0.47058824,1,0
Miami,47,14,Ricciardo,Magnussen,14,2022,R,3,20,0.7,10550.674337648416,-506.2839966977317,0.03556787347718375,84.0,-0.0,2.113889,0,1,0,0,1,0,0,0,0,0,0,0.625,0.8148148,1,1
Miami,49,5,Hamilton,Bottas,8,2022,R,44,77,0.25,-4102.85861495594,-3929.779531894037,0.28743188146879034,141.0,-4.2428513,79.867226,0,0,0,0,0,1,1,0,0,0,0,0.22857143,0.2580645,1,1
Miami,49,6,Russell,Bottas,2,2022,R,63,77,0.3,4462.642212325851,-2689.7583956578064,0.5674520036542965,154.0,-4.800003,70.16639,0,0,0,1,0,0,1,0,0,0,0,0.47058824,0.2580645,1,1
Miami,49,11,Vettel,Albon,12,2022,R,5,23,0.55,9121.664811212708,-1632.476629886879,0.5296735336139144,107.92500124444446,-4.695839,38.615833,0,0,0,1,0,0,1,0,0,0,0,0.23076923,0.19512194,0,1
Miami,49,13,Magnussen,Ricciardo,18,2022,R,20,3,0.65,-1584.2044787404711,167.169604298188,0.25981578486407897,188.0,-2.0333405,30.028055,0,0,1,1,0,0,0,0,0,0,0,0.7407407,0.5,1,1
Miami,49,14,Stroll,Magnussen,16,2022,R,18,20,0.7,10488.330955116391,520.3380238835039,0.07379011890675877,86.75000320000001,-1.5250015,5.1436114,0,0,0,1,1,0,0,0,0,0,0,0.3529412,0.7407407,0,1
Miami,49,16,Tsunoda,Latifi,3,2022,R,22,6,0.8,4309.500670688195,-3575.67295168473,0.07237278132311825,197.66666666666663,-4.549988,595.1786,0,1,0,0,1,0,0,0,0,0,0,0.3125,0.3478261,0,1
Miami,50,14,Magnussen,Stroll,16,2022,R,20,18,0.7,10488.330955116391,520.3380238835039,0.07379011890675877,86.75000320000001,-3.0,7.3894444,0,0,0,1,1,0,0,0,0,0,0,0.7037037,0.29411766,1,0
Miami,52,3,Perez,Sainz,14,2022,R,11,55,0.15,10550.674337648416,-506.2839966977317,0.03556787347718375,84.0,-13.889679,125.226944,0,0,0,1,0,0,1,0,0,0,0,0.74418604,0.16666667,1,1
Miami,52,3,Sainz,Perez,8,2022,R,55,11,0.15,-4102.85861495594,-3929.779531894037,0.28743188146879034,141.0,-2.2299957,58.0475,0,0,0,0,1,1,0,0,0,0,0,0.16666667,0.74418604,1,1
Miami,53,9,Vettel,Ocon,5,2022,R,5,31,0.45,-1907.3326955178982,-3176.9562439254723,0.24678147242798593,218.97500159999998,-0.3035736,36.1,0,0,1,1,0,0,0,0,0,0,0,-0.07692308,0.25,0,1
Miami,53,10,Vettel,Schumacher,15,2022,R,5,47,0.5,10423.83331142524,-365.12324260597416,0.41784860243870114,71.0,-0.9083328,22.243055,0,0,0,1,0,0,1,0,0,0,0,-0.07692308,0.025,0,1
Miami,54,5,Russell,Hamilton,18,2022,R,63,44,0.25,-1584.2044787404711,167.169604298188,0.25981578486407897,188.0,-3.7649994,39.9175,0,0,0,1,0,0,1,0,0,0,0,0.1764706,0.08571429,1,1
Miami,54,11,Magnussen,Ricciardo,11,2022,R,20,3,0.55,9665.021110379748,-2550.919180644675,0.04148826931987911,112.66750208,-13.800003,54.809166,0,0,1,1,0,0,0,0,0,0,0,0.5555556,0.1875,1,1
Miami,54,12,Stroll,Ricciardo,12,2022,R,18,3,0.6,9121.664811212708,-1632.476629886879,0.5296735336139144,107.92500124444446,-6.0,1.8169445,0,0,1,1,0,0,0,0,0,0,0,0.05882353,0.1875,0,1
Miami,56,12,Stroll,Magnussen,15,2022,R,18,20,0.6,10423.83331142524,-365.12324260597416,0.41784860243870114,71.0,-2.0581741,18.3525,0,0,0,1,1,0,0,0,0,0,0,-0.05882353,0.4814815,0,1
Miami,57,13,Tsunoda,Magnussen,10,2022,R,22,20,0.65,3806.3527998616332,-4793.668301112775,0.24820666653902707,304.5874997333333,-2.0031128,54.542778,0,1,0,0,1,0,0,0,0,0,0,-0.1875,0.44444445,0,1
Spain,3,16,Zhou,Albon,8,2022,R,24,23,0.8,-3287.30078125,-3536.36962890625,0.40931672340357345,182.98749439999997,-12.25,23.567778,0,1,1,0,0,0,0,0,0,0,0,0.7,0.9268293,1,1
Spain,4,6,Bottas,Schumacher,14,2022,R,77,47,0.3,883.0264892578125,3076.24169921875,0.24725900537574097,98.0,-7.0,26.391666,0,1,1,0,0,0,0,0,0,0,0,0.5,0.8,0,0
Spain,5,8,Ocon,Ricciardo,9,2022,R,31,3,0.4,-3938.748046875,-911.7788696289062,0.432836521669928,221.97187519999997,-0.0,46.691387,0,1,1,0,0,0,0,0,0,0,0,0.8863636,0.8333333,1,0
Spain,5,14,Alonso,Stroll,12,2022,R,14,18,0.7,-1556.8873291015625,2107.8310546875,0.4233903892800165,121.0,-6.0,33.302776,0,1,1,0,0,0,0,0,0,0,0,0.8863636,0.82608694,1,0
Spain,6,7,Ocon,Schumacher,13,2022,R,31,47,0.35,-170.4140625,3724.0,0.2496894517015968,132.6901051583233,-4.0,55.783054,0,1,1,0,0,0,0,0,0,0,0,0.8636364,0.73333335,1,0
Spain,6,15,Zhou,Stroll,9,2022,R,24,18,0.75,-3938.748046875,-911.7788696289062,0.432836521669928,221.97187519999997,-7.0,72.71694,0,1,1,0,0,0,0,0,0,0,0,0.4,0.8043478,1,0
Spain,7,10,Tsunoda,Sainz,6,2022,R,22,55,0.5,-3511.338623046875,-5588.65185546875,0.13383183174187993,242.0,-1.0625,15.079722,0,1,1,0,0,0,0,0,0,0,0,0.84090906,0.67741936,1,0
Spain,7,13,Alonso,Vettel,8,2022,R,14,5,0.65,-3287.30078125,-3536.36962890625,0.40931672340357345,182.98749439999997,-0.55000305,56.3725,0,1,1,0,0,0,0,0,0,0,0,0.84090906,0.7619048,1,0
Spain,9,8,Norris,Ricciardo,10,2022,R,4,3,0.4,869.1649169921875,1933.093017578125,0.03815784522580131,114.53333759999998,-4.9833374,27.604723,0,1,1,0,0,0,0,0,0,0,0,0.8,0.75,1,0
Spain,9,12,Alonso,Gasly,5,2022,R,14,10,0.6,-5760.50341796875,-6343.96533203125,0.4207429340352872,107.0,-0.0,21.650833,0,1,1,0,0,0,0,0,0,0,0,0.79545456,0.8043478,1,1
Spain,10,7,Norris,Schumacher,13,2022,R,4,47,0.35,-170.4140625,3724.0,0.2496894517015968,132.6901051583233,-6.3399963,46.314724,0,1,1,0,0,0,0,0,0,0,0,0.7777778,0.6,1,0
Spain,11,9,Tsunoda,Ricciardo,11,2022,R,22,3,0.45,-326.2638854980469,2196.596435546875,0.17472045465761324,184.2249984,-1.4949951,35.45111,0,1,1,0,0,0,0,0,0,0,0,0.75,0.7083333,1,0
Spain,14,9,Sainz,Norris,4,2022,R,55,4,0.45,-5053.705078125,-3172.251708984375,0.17151862507711418,138.0,-0.839386,51.796944,0,0,0,1,1,0,0,0,0,0,0,0.8857143,0.9047619,1,1
